graph6,n,edges,alpha,theta,delta,perfect,chi_comp,solve_time,status,pr
GCzf^{,8,19,3,2.999999997706743,-2.29325713974049e-09,True,3,0.00194164999993518,solved,5.122868368972591e-11
GCzfbw,8,16,3,2.99999999871165,-1.2883498712312758e-09,True,3,0.0015109060041140765,solved,2.323856015501762e-11
GCzfes,8,16,3,2.9999999964748127,-3.5251872532171546e-09,True,3,0.001870053994935006,solved,1.287418455718222e-08
GCzfew,8,16,3,3.000000003137385,3.137385018447958e-09,False,3,0.0031147430127020925,solved,2.3564146712811945e-10
GCzffS,8,16,3,2.999999998990834,-1.0091660840316763e-09,True,3,0.0024767409777268767,solved,1.3261928376328107e-09
GCzffW,8,16,3,2.999999999504017,-4.959828103778818e-10,True,3,0.002438244002405554,solved,6.639133687258436e-14
GCzff[,8,17,3,3.0000000069156325,6.915632511095282e-09,True,3,0.0016069900011643767,solved,7.239037643277394e-10
GCzffc,8,16,3,3.0000000002279377,2.2793766873974164e-10,True,3,0.0029278199945110828,solved,1.7041794414512388e-11
GCzffs,8,17,3,3.0000000032760283,3.276028337495518e-09,True,3,0.002346680994378403,solved,2.717754771293714e-10
GCzffw,8,17,3,3.000000016619674,1.6619674081397307e-08,True,3,0.002998340001795441,solved,6.894289533154287e-09
GCzff{,8,18,3,2.99999997945862,-2.0541380152394595e-08,True,3,0.0012317679938860238,solved,4.618538196976548e-11
GCzfr{,8,18,3,3.000000003211705,3.2117051240732053e-09,True,3,0.0018129650270566344,solved,1.7369849884379143e-09
GCzfv[,8,18,3,3.000000003203845,3.203845189148069e-09,True,3,0.0016617349756415933,solved,9.164618544392648e-09
GCzfvk,8,18,3,2.999999988567584,-1.1432415902845605e-08,True,3,0.0018101499881595373,solved,3.326228181776969e-12
GCzfvs,8,18,3,3.0000000064274035,6.427403498321382e-09,True,3,0.0018101719906553626,solved,4.357988568304707e-09
GCzfvw,8,18,3,3.000000003704479,3.7044789458207106e-09,True,3,0.0018152709817513824,solved,1.0148677259818033e-09
GCzfv{,8,19,3,2.99999999791724,-2.08276018653919e-09,True,3,0.0016789679939392954,solved,2.864506185022545e-10
GCzf~w,8,19,3,2.999999997324731,-2.6752688953024517e-09,True,3,0.0013276620011311024,solved,2.9554136915521667e-13
GCzf~{,8,20,3,3.0000000032208187,3.2208187228377483e-09,True,3,0.0009965479839593172,solved,3.3760921897058477e-10
GCzjz{,8,19,3,3.000000000082092,8.209211088683332e-11,True,3,0.0015945890045259148,solved,2.861992222950638e-10
GCzj}{,8,19,3,2.9999999950632503,-4.93674967572133e-09,True,3,0.0018580319883767515,solved,6.918909889463976e-13
GCzj~{,8,20,3,3.000000001703562,1.703562180210838e-09,True,3,0.0016032720159273595,solved,2.9038437389853564e-10
GCzm|{,8,19,3,3.000000056859762,5.685976178781971e-08,True,3,0.0016710390045773238,solved,5.788431741436033e-09
GCzm}{,8,19,3,2.99999999338894,-6.6110601437685546e-09,True,3,0.0017566799942869693,solved,1.3323786518526504e-12
GCzm~s,8,19,3,2.999999997992588,-2.0074120143931395e-09,True,3,0.0017638120043557137,solved,2.2176123567424553e-10
GCzm~w,8,19,3,2.9999999944923794,-5.507620581823858e-09,True,3,0.001884151977719739,solved,1.368238855548043e-12
GCzm~{,8,20,3,2.9999999981423304,-1.857669573723797e-09,True,3,0.0016361839952878654,solved,7.73381358953884e-13
GCznZ{,8,19,3,2.999999999047568,-9.524319111164914e-10,True,3,0.0017352290160488337,solved,2.610134330893743e-13
GCzn]{,8,19,3,2.9999999809491356,-1.9050864441538806e-08,True,3,0.001624682976398617,solved,3.3774094632121887e-12
GCzn^[,8,19,3,2.99999998745876,-1.2541240046459734e-08,True,3,0.001500447979196906,solved,1.5530909891481315e-12
GCzn^w,8,19,3,2.9999999990179806,-9.820193547227518e-10,True,3,0.0017569079936947674,solved,3.415228150896825e-10
GCzn^{,8,20,3,2.9999999972245783,-2.7754216702646772e-09,True,3,0.001421938999556005,solved,6.221689829999377e-13
GCzna{,8,17,3,3.0000000009585728,9.58572776710298e-10,True,3,0.001956148014869541,solved,6.94030329816899e-10
GCznb[,8,17,3,3.0000000000483364,4.8336445956920215e-11,True,3,0.0021960439917165786,solved,5.717549660036899e-10
GCznbs,8,17,3,2.999999983522824,-1.6477176068008248e-08,False,3,0.09303331599221565,solved,1.0768194733998061e-08
GCznbw,8,17,3,3.000000063919898,6.391989781917573e-08,True,3,0.0017481799877714366,solved,6.506560095188743e-09
GCznb{,8,18,3,3.0000000078517193,7.851719274754032e-09,True,3,0.001893720997031778,solved,7.155664467452244e-10
GCznc{,8,17,3,3.00000000244637,2.4463702175125945e-09,True,3,0.00206416699802503,solved,1.255213050488983e-09
GCzne[,8,17,3,3.000000003963664,3.963664063633132e-09,True,3,0.0019496410095598549,solved,1.6558932138595654e-09
GCznes,8,17,3,3.000000000509248,5.092481991653131e-10,True,3,0.0018790760077536106,solved,3.7921181866447587e-10
GCzne{,8,18,3,3.000000007358915,7.358914810851047e-09,True,3,0.0017926990112755448,solved,6.267317402219477e-10
GCznfS,8,17,3,2.9999999946905676,-5.309432449251972e-09,True,3,0.0019307860056869686,solved,1.6768112614643685e-09
GCznfW,8,17,3,2.9999999927850793,-7.214920660914004e-09,True,3,0.0017409870051778853,solved,3.749307338961967e-10
GCznf[,8,18,3,3.0000000050839746,5.083974574660033e-09,True,3,0.002043656975729391,solved,6.114607832583648e-10
GCznfc,8,17,3,2.999999989391693,-1.0608307121628968e-08,True,3,0.0019440560135990381,solved,2.1469492850201277e-12
GCznfs,8,18,3,3.000000006705507,6.705506816473417e-09,True,3,0.001911493978695944,solved,6.065984427542431e-10
GCznfw,8,18,3,3.0000000173266614,1.7326661438943347e-08,True,3,0.001862542994786054,solved,1.4627464627736852e-09
GCznf{,8,19,3,3.0000000012971,1.2971002050221614e-09,True,3,0.0018870469939429313,solved,1.1548516249745217e-10
GCznr{,8,19,3,3.000000001647693,1.647693093076441e-09,True,3,0.001935231004608795,solved,2.2261564512575313e-10
GCznvk,8,19,3,3.000000015046573,1.504657287654254e-08,True,3,0.0016204809944611043,solved,1.4127006577895947e-09
GCznvs,8,19,3,3.0000000307365364,3.0736536427156125e-08,True,3,0.0016090970020741224,solved,3.1730041380761933e-09
GCznvw,8,19,3,3.0000000355224117,3.5522411678812205e-08,True,3,0.0016933759907260537,solved,3.5010027147933653e-09
GCznv{,8,20,3,2.9999999893260756,-1.0673924411008784e-08,True,3,0.001282604003790766,solved,3.1663560662309465e-13
GCzn~{,8,21,3,2.9999999996109605,-3.89039467307839e-10,True,3,0.0013280740240588784,solved,1.3880886483802534e-10
GCzrz{,8,19,3,3.0000000050591717,5.059171748200697e-09,True,3,0.0017490499885752797,solved,9.28517574250475e-10
GCzr~s,8,19,3,3.0000000126836466,1.2683646577471563e-08,True,3,0.0016706320166122168,solved,1.6036422072292375e-09
GCzr~w,8,19,3,3.000000006843236,6.843236199927105e-09,True,3,0.0015847199829295278,solved,8.619208899262323e-10
GCzr~{,8,20,3,2.9999999985237653,-1.4762346900454304e-09,True,3,0.0014815100003033876,solved,3.548708549001493e-11
GCzva{,8,17,3,2.9999999954158194,-4.584180590683218e-09,True,3,0.0024436829844489694,solved,2.609024107869118e-14
GCzvb[,8,17,3,3.000000007614134,7.614134212019508e-09,True,3,0.0024084800097625703,solved,1.3830684024723146e-09
GCzvbk,8,17,3,2.999999996586876,-3.4131240056467504e-09,False,3,0.0025323780137114227,solved,7.875633082797609e-09
GCzvbo,8,16,3,2.999999987822058,-1.2177942210200854e-08,True,3,0.0012454810203053057,solved,1.1417531956215265e-09
GCzvb{,8,18,3,2.999999992949955,-7.0500449922406005e-09,True,3,0.0021428100008051842,solved,9.233911846355725e-10
GCzvc{,8,17,3,2.9999999608411514,-3.915884860816732e-08,True,3,0.0032513100013602525,solved,1.706389505371606e-08
GCzve[,8,17,3,3.0000000056661773,5.666177305130304e-09,True,3,0.002319353021448478,solved,7.582781124467869e-10
GCzvek,8,17,3,3.0000000111856284,1.1185628423504568e-08,True,3,0.002166071004467085,solved,4.4190100713247655e-09
GCzve{,8,18,3,3.000000008178188,8.178187904661627e-09,True,3,0.00198945400188677,solved,1.7388682914166583e-09
GCzvfK,8,17,3,2.999999998766542,-1.233457780358549e-09,True,3,0.00259775499580428,solved,2.531308496145357e-14
GCzvfW,8,17,3,3.0000000038909613,3.890961330910159e-09,True,3,0.002007463976042345,solved,9.478524299769376e-10
GCzvf[,8,18,3,3.0000000341566135,3.41566135375615e-08,True,3,0.002203794982051477,solved,9.591840425644038e-09
GCzvfg,8,17,3,2.9999999980322425,-1.967757512488788e-09,True,3,0.0022290920023806393,solved,1.1324274851176597e-14
GCzvfk,8,18,3,3.000000019580682,1.9580681964725954e-08,True,3,0.002506296004867181,solved,5.348097573581788e-09
GCzvfo,8,17,3,2.9999999953243495,-4.675650533414455e-09,True,3,0.0021324769768398255,solved,3.128608483393691e-13
GCzvfw,8,18,3,3.000000024530955,2.453095504506564e-08,True,3,0.002077515993732959,solved,8.019684477357516e-09
GCzvf{,8,19,3,3.0000000003395098,3.3950975364405167e-10,True,3,0.0020525889995042235,solved,9.424344250970227e-10
GCzvj{,8,19,3,3.0000000039956043,3.995604291873178e-09,True,3,0.0018102269968949258,solved,3.540932835216655e-10
GCzvnk,8,19,3,2.9999999948486433,-5.151356674559793e-09,True,3,0.0019296709797345102,solved,1.2238159752544e-10
GCzvnw,8,19,3,3.000000003590496,3.5904959005961246e-09,True,3,0.0019356230041012168,solved,3.4946331836465313e-10
GCzvn{,8,20,3,3.000000009339138,9.339137907460326e-09,True,3,0.0016089739801827818,solved,7.522780080338358e-10
GCzvrw,8,18,3,3.000000021423851,2.1423851137569727e-08,False,3,0.0017677739961072803,solved,2.0120530211480077e-09
GCzvvs,8,19,3,3.0000000070338886,7.0338885826970454e-09,True,3,0.0016870029794517905,solved,1.099690941523606e-09
GCzvvw,8,19,3,3.0000000018094424,1.8094423737124998e-09,True,3,0.0016687000170350075,solved,3.6802908573233234e-10
GCzvv{,8,20,3,3.00000000269381,2.6938100639029017e-09,True,3,0.0014721589977853,solved,2.8483312968737755e-10
GCzv~{,8,21,3,3.0000000015708497,1.5708496725608256e-09,True,3,0.0010552220046520233,solved,1.945399941034919e-10
GCz~r{,8,20,3,3.000000009010017,9.010017176791507e-09,True,3,0.0013819570012856275,solved,8.719277895106635e-10
GCz~u{,8,20,3,3.0000000138751086,1.3875108617611431e-08,True,3,0.0013547519920393825,solved,1.3018279755501353e-09
GCz~v[,8,20,3,3.000000016167942,1.6167942096245724e-08,True,3,0.0014314659929368645,solved,1.2572309277442262e-09
GCz~vk,8,20,3,3.0000000018840183,1.884018274722621e-09,True,3,0.0012038919958285987,solved,2.182365075653601e-10
GCz~vw,8,20,3,3.0000000007072574,7.072573637856294e-10,True,3,0.0011457100044935942,solved,3.506810122137436e-10
GCz~v{,8,21,3,3.0000000014599815,1.459981469054128e-09,True,3,0.000951624009758234,solved,1.7579614039314473e-10
GCz~~{,8,22,3,3.000000001328094,1.328094079156017e-09,True,3,0.0008767720137257129,solved,1.2935899113317595e-10
GC~vb[,8,18,3,3.000000009594063,9.594062877482656e-09,True,3,0.001341157010756433,solved,9.88476458845214e-10
GC~vc{,8,18,3,3.000000005574062,5.574062100777155e-09,True,3,0.0019209930032957345,solved,5.983198936299062e-10
GC~ve[,8,18,3,2.999999990787223,-9.2127772077788e-09,True,3,0.0016939899942371994,solved,1.0952940667159364e-10
GC~vew,8,18,3,3.000000004426928,4.426928157386101e-09,True,3,0.002341148996492848,solved,3.83911203186107e-10
GC~ve{,8,19,3,3.000000002264187,2.264187060063705e-09,True,3,0.0013265630113892257,solved,2.4253405790703875e-10
GC~vfW,8,18,3,3.000000016378123,1.637812285792961e-08,True,3,0.003563311998732388,solved,7.398799883887052e-09
GC~vf[,8,19,3,3.0000000344740085,3.4474008536733436e-08,True,3,0.001953355997102335,solved,3.808523616255474e-09
GC~vfo,8,18,3,3.0000000053084133,5.308413264515366e-09,True,3,0.0009258690115530044,solved,3.806020748182687e-10
GC~vfw,8,19,3,3.000000001231549,1.2315490849346133e-09,True,3,0.0013656879891641438,solved,4.314963456773366e-10
GC~vf{,8,20,3,3.0000000118108714,1.1810871392015088e-08,True,3,0.0005762609944213182,solved,5.7410679420271345e-09
GC~vvs,8,20,3,3.000000003187243,3.1872429140378244e-09,True,3,0.001014887006022036,solved,3.44680347853554e-10
GC~vvw,8,20,3,2.99999998563289,-1.4367110168223007e-08,True,3,0.0009082530159503222,solved,3.673656841937042e-09
GC~vv{,8,21,3,2.999999990682393,-9.317607130299166e-09,True,3,0.0008107039902824908,solved,9.920321941419934e-10
GC~v~w,8,21,3,2.999999993241693,-6.75830680307854e-09,True,3,0.0007334940019063652,solved,1.909302160832945e-10
GC~v~{,8,22,3,2.9999999983580374,-1.6419625659125359e-09,True,3,0.0007378369919024408,solved,1.127709037642554e-10
GC~~~{,8,23,3,2.9999999981694256,-1.830574358763215e-09,True,3,0.0006690240115858614,solved,9.525148538725017e-12
GEhbro,8,14,4,3.999999997551546,-2.448453884085211e-09,True,4,0.002311599993845448,solved,7.649627924255812e-10
GEhbrs,8,15,3,3.0000000045734643,4.573464273960326e-09,True,3,0.004012684978079051,solved,6.186096142996346e-10
GEhbtg,8,14,3,3.0000000054360245,5.436024519411831e-09,True,3,0.0025579319917596877,solved,1.1830973764166657e-09
GEhbtk,8,15,3,3.0000000022756517,2.275651667105194e-09,True,3,0.004835932020796463,solved,1.8431483242273792e-10
GEhbuk,8,15,3,3.0000000068233326,6.823332565630835e-09,False,3,0.0021848079923074692,solved,2.136923784801439e-09
GEhbus,8,15,3,3.000000002711516,2.7115159006996237e-09,False,3,0.0029319869936443865,solved,1.836379476094292e-09
GEhbvc,8,15,3,3.0000000034939927,3.493992650760447e-09,True,3,0.006255126994801685,solved,6.194905287290864e-09
GEhbvg,8,15,3,3.000000005006302,5.006302039589627e-09,False,3,0.003269342996645719,solved,2.4977029981722586e-08
GEhbvk,8,16,3,2.999999996308033,-3.691967176422395e-09,True,3,0.0027849720208905637,solved,1.3028192138634357e-08
GEhbvo,8,15,3,3.000000022048913,2.2048912917682628e-08,True,3,0.0029607160249724984,solved,4.016566319710388e-09
GEhbvs,8,16,3,2.9999999810281714,-1.897182855259416e-08,True,3,0.0030539540166500956,solved,1.1487535194952603e-08
GEhbvw,8,16,3,2.99999998538906,-1.4610940013426443e-08,True,3,0.004278098000213504,solved,5.987606576793804e-09
GEhbv{,8,17,3,3.00000000820589,8.205890189572074e-09,True,3,0.0022894640278536826,solved,1.767615698983854e-09
GEherW,8,14,3,2.9999999965570776,-3.4429223916276896e-09,False,3,0.0022409070224966854,solved,2.465041060818943e-10
GEher[,8,15,3,3.0000000039181063,3.918106283862244e-09,False,3,0.002124974998878315,solved,4.267597082642794e-10
GEherk,8,15,3,3.000000004366938,4.366937922384295e-09,False,3,0.002192646003095433,solved,3.548112989585703e-10
GEhets,8,15,3,3.00000000332771,3.3277101074702387e-09,False,3,0.002401385019766167,solved,6.879664555962315e-10
GEheuo,8,14,3,3.0000000007282006,7.282006109221584e-10,False,3,0.0030730279977433383,solved,2.708430354428782e-10
GEheus,8,15,3,3.0000000111682987,1.1168298730268589e-08,False,3,0.002121494006132707,solved,1.012323056971564e-09
GEhevK,8,15,3,3.000000002715356,2.715355940097197e-09,False,3,0.0037281200056895614,solved,2.4576238290297055e-10
GEhevS,8,15,3,3.000000012673024,1.267302396357195e-08,False,3,0.0034583279921207577,solved,9.203583900548851e-09
GEhevW,8,15,3,3.0000000118155588,1.1815558753625055e-08,False,3,0.001928980986122042,solved,1.2983640612916907e-09
GEhev[,8,16,3,2.9999999978103116,-2.1896884305760977e-09,False,3,0.0021147489896975458,solved,1.0106826635624257e-10
GEhevg,8,15,3,3.0000000022561957,2.256195674732453e-09,False,3,0.002100514975609258,solved,2.7265223499836887e-10
GEhevk,8,16,3,3.000000003970219,3.970218820370519e-09,False,3,0.0022147760028019547,solved,4.059542619353633e-10
GEhevo,8,15,3,3.0000000116987176,1.1698717550245874e-08,False,3,0.0026916170027107,solved,2.8144420488447412e-09
GEhevs,8,16,3,2.999999999482166,-5.178342199485542e-10,False,3,0.0020976749947294593,solved,3.4759212754970946e-11
GEhevw,8,16,3,3.000000000786622,7.866218787455637e-10,False,3,0.0018589539977256209,solved,3.961981433258376e-10
GEhev{,8,17,3,3.000000070515932,7.051593220452901e-08,False,3,0.0016442530031781644,solved,5.776812424016196e-09
GEhf`w,8,14,3,2.999999998413829,-1.5861711943898626e-09,True,3,0.002229827980045229,solved,9.497543632421312e-11
GEhf`{,8,15,3,2.9999999633113372,-3.6688662774508884e-08,True,3,0.003830294997896999,solved,1.8845977695935357e-08
GEhfc{,8,15,3,3.000000002593886,2.593885994883749e-09,True,3,0.0028329860069788992,solved,3.393547115036896e-10
GEhfdW,8,14,3,2.9999999939074415,-6.092558457737596e-09,False,3,0.002665987005457282,solved,1.0020873020266663e-12
GEhfdw,8,15,3,3.0000000109398415,1.0939841477153323e-08,False,3,0.0027357749931979924,solved,1.4860450298044982e-09
GEhfd{,8,16,3,3.000000013119898,1.3119898056856982e-08,True,3,0.0026904719998128712,solved,6.142226226633128e-09
GEhfeW,8,14,3,3.000000007195954,7.1959540548505174e-09,False,3,0.002444187004584819,solved,1.088569349780027e-09
GEhfe[,8,15,3,3.0000000066039103,6.6039103074899685e-09,True,3,0.002692540001589805,solved,2.156020754472562e-09
GEhfes,8,15,3,3.0000000032105376,3.2105376135405095e-09,False,3,0.0037541399942710996,solved,2.9945244887677154e-10
GEhfew,8,15,3,2.9999999939818975,-6.018102460814134e-09,False,3,0.0029294480045791715,solved,4.243243617421165e-09
GEhfe{,8,16,3,3.0000000013695645,1.3695644618394454e-09,True,3,0.002732153981924057,solved,1.714122424895268e-10
GEhffO,8,14,3,2.9999999996633075,-3.3669245169676287e-10,True,3,0.0031868540099821985,solved,2.7714415775568556e-10
GEhffS,8,15,3,3.0000000086250074,8.625007374973848e-09,True,3,0.0040172650187741965,solved,7.441159583423522e-10
GEhffW,8,15,3,3.000000002171455,2.171455015798074e-09,True,3,0.0027257190085947514,solved,6.696177377326218e-10
GEhff[,8,16,3,2.999999994634976,-5.3650239806302125e-09,True,3,0.0027446519816294312,solved,5.155931361106327e-11
GEhffc,8,15,3,3.000000001047722,1.0477219092308587e-09,True,3,0.0028724220173899084,solved,8.22695703231117e-11
GEhffo,8,15,3,2.999999996498909,-3.5010909726906903e-09,True,3,0.0024106010096147656,solved,1.9761969838327786e-14
GEhffs,8,16,3,3.0000000171693806,1.71693805839368e-08,True,3,0.0020240799931343645,solved,1.3164133374063559e-08
GEhffw,8,16,3,2.9999999974878317,-2.5121682512008192e-09,True,3,0.0018849250045605004,solved,6.849881878554185e-10
GEhff{,8,17,3,3.0000000006496235,6.496234661312883e-10,True,3,0.0019865020003635436,solved,7.07931459093639e-11
GEhfrw,8,16,3,3.000000009132988,9.132988143534249e-09,True,3,0.001448280003387481,solved,6.115104286396015e-10
GEhfr{,8,17,3,3.0000000070548625,7.054862471989054e-09,True,3,0.0013942000223323703,solved,4.702088129396343e-10
GEhfuw,8,16,3,3.0000000056506195,5.650619527841627e-09,False,3,0.0021324229892343283,solved,1.432775693598385e-09
GEhfu{,8,17,3,2.999999996164286,-3.835713968669552e-09,True,3,0.0016851880063768476,solved,1.159183860011126e-12
GEhfvg,8,16,3,2.999999985301196,-1.4698803951773698e-08,True,3,0.001206821994856,solved,4.316658142045071e-12
GEhfvk,8,17,3,2.9999999802772384,-1.9722761646079334e-08,True,3,0.0015003329899627715,solved,2.8379000037435038e-09
GEhfvo,8,16,3,2.999999990692981,-9.30701915535792e-09,True,3,0.0024378130037803203,solved,1.2323475573339238e-14
GEhfvs,8,17,3,2.999999999442192,-5.578080219947879e-10,True,3,0.0014493170019704849,solved,1.2584870439434234e-09
GEhfvw,8,17,3,3.000000018256408,1.8256407940953068e-08,True,3,0.001309701008722186,solved,2.105807248063246e-09
GEhfv{,8,18,3,3.000000014545852,1.4545852078384769e-08,True,3,0.001149663992691785,solved,7.762178240989533e-09
GEhf~w,8,18,3,3.000000007036869,7.036868865384349e-09,True,3,0.0009775729849934578,solved,3.9483189135803005e-09
GEhf~{,8,19,3,2.9999999831838946,-1.6816105397055026e-08,True,3,0.0009403379808645695,solved,4.300699899602453e-09
GEhrp{,8,16,3,3.000000001661845,1.661844883926733e-09,False,3,0.0018442150030750781,solved,8.49966086550654e-10
GEhrq{,8,16,3,2.9999999967297786,-3.2702214269875185e-09,False,3,0.0018619619950186461,solved,2.75033501920959e-09
